paralog1	paralog2	VK1_para1	VK1_para2	V1-2_para1	V1-2_para2	S1.1_para1	S1.1_para2	S1.2_para1	S1.2_para2	T0.1_para1	T0.1_para2	T0.2_para1	T0.2_para2	T5.1_para1	T5.1_para2	T5.2_para1	T5.2_para2	T11.1_para1	T11.1_para2	T11.2_para1	T11.2_para2	T20.1_para1	T20.1_para2	T20.2_para1	T20.2_para2	T20.3_para1	T20.3_para2
PTETEGNP28377	PTETEGNP31288	3.59039	1.82172	3.13517	2.01213	4.83363	3.76309	4.7702	3.41453	3.4022	3.1977	2.84402	3.07691	2.93615	2.59583	2.50582	2.51522	2.85294	1.80838	2.39102	2.3131	3.3667	2.16703	2.91658	2.99107	3.08397	2.66742
PTETEGNP28378	PTETEGNP31285	6.97477	3.20597	5.0576	2.82609	6.86631	3.97509	5.41705	3.107	6.54745	3.56368	5.13564	3.01867	5.33841	2.81709	5.37853	3.88154	5.01668	3.51456	5.59475	3.30486	4.33614	7.01714	3.56488	5.33652	4.13262	2.83312
PTETEGNP28379	PTETEGNP31284	123.212	82.6887	122.326	76.9199	160.859	106.673	169.246	110.044	185.339	123.076	189.221	122.214	172.561	113.908	151.038	100.08	167.13	124.048	132.943	98.16	146.481	87.3604	140.23	82.0234	146.778	85.2949
PTETEGNP28380	PTETEGNP31283	11.588	1.44999	10.2085	0.724914	12.735	3.31614	11.5197	2.63401	13.2441	4.08109	12.008	3.4666	11.0799	2.85947	11.8621	2.72309	12.721	3.17263	11.5422	2.31038	11.9823	3.25437	8.08911	2.30193	7.12586	2.92346
PTETEGNP28381	PTETEGNP31282	0.724417	0.554075	0.447754	0.534824	2.51087	1.10352	2.15094	1.16344	3.3544	1.44301	3.29593	1.46941	1.76636	1.18886	2.97371	1.77718	1.36246	0.963171	1.25447	0.909713	0.676077	1.32976	0.737997	1.067	1.11411	1.25221
PTETEGNP28382	PTETEGNP31281	16.2844	1.72989	17.4446	2.03387	27.3807	7.091	26.3413	4.99212	24.6975	7.1726	19.6401	4.31742	15.3721	8.61364	17.4706	5.27111	11.8482	7.18343	12.9371	3.53201	13.527	4.22805	10.5751	1.88788	10.9147	2.69762
PTETEGNP28384	PTETEGNP31280	0.24144	1.49738	0	3.12924	0.232165	3.08153	0.638422	4.16298	1.50112	2.25367	0	3.00738	1.17724	5.35115	0.62945	5.83649	0	3.77789	0.482532	4.81126	0	4.89158	0.420698	5.9361	0.34128	4.99809
PTETEGNP28385	PTETEGNP31277	174.466	179.224	175.535	166.433	180.79	159.216	182.635	136.337	131.668	130.308	133.888	131.589	151.207	165.994	147.704	146.317	158.645	147.223	172.025	141.936	115.121	107.53	110.135	104.615	147.636	146.367
PTETEGNP28386	PTETEGNP31275	14.1832	40.2897	16.9145	43.8246	14.9949	18.2377	16.1933	22.6938	15.671	17.4432	13.6461	18.3237	10.5559	17.2823	9.99453	13.1655	11.4904	19.5671	8.08752	10.885	11.2227	9.71668	9.84187	11.3904	12.0964	13.0186
PTETEGNP28387	PTETEGNP31273	9.41683	2.52186	6.93047	2.65062	4.71662	7.82453	4.32049	6.38104	8.96705	7.69425	8.21015	5.48287	12.1758	11.4343	9.92449	8.34127	12.7712	15.4223	11.3109	11.1427	10.2244	13.1152	8.55517	7.73987	11.8483	9.3901
PTETEGNP28388	PTETEGNP31272	1.56385	2.97102	1.43323	2.0401	4.25209	5.11606	3.4414	4.30272	6.39159	7.83303	4.60372	6.17574	6.11143	6.62122	5.39764	5.42427	6.66792	1.62202	5.41358	1.4181	6.216	1.6772	5.79568	1.37123	4.10748	1.30214
PTETEGNP28389	PTETEGNP31271	62.1127	39.3159	54.6091	30.6124	34.8464	24.4589	32.243	22.236	38.5798	30.8222	34.9935	25.5995	39.8526	34.3619	34.5907	28.0156	35.3795	36.6603	30.8796	26.0263	34.1494	28.0946	29.2388	23.1351	43.6237	31.3297
PTETEGNP28390	PTETEGNP31268	14.8018	10.1737	9.22682	9.41933	12.3673	14.4341	10.8064	13.8339	8.12479	13.6939	7.2996	13.7272	5.72681	15.9252	8.6798	17.1813	6.37916	19.2231	9.50989	19.1852	10.8534	18.7738	8.63912	17.9065	11.0232	19.8745
PTETEGNP28391	PTETEGNP31267	0.499173	21.561	0.574223	26.7419	0.884718	34.9984	0.220298	41.4343	0.0943929	32.5321	0.135165	32.3612	0	21.5501	0.113508	23.0403	0	3.78584	0.745089	2.75008	0.189682	5.11935	0	4.53471	0.486107	3.98103
PTETEGNP28393	PTETEGNP31266	10.6252	11.2662	8.8027	10.3804	11.3837	5.2923	9.58224	5.63299	7.82073	8.3412	6.51312	8.93037	8.32717	10.2681	6.31996	10.5332	9.38401	10.8836	6.83433	9.23734	8.51842	8.86786	6.89544	9.02476	6.42676	10.4142
PTETEGNP28394	PTETEGNP31265	6.33354	6.27652	9.51143	9.18434	71.5843	24.0798	70.2955	20.4093	77.21	36.8467	79.5274	29.874	56.7846	52.3284	64.8428	46.8664	37.0213	69.361	67.3548	83.032	22.7509	36.6082	22.191	34.0479	25.5681	48.2814
PTETEGNP28395	PTETEGNP31263	11.6274	30.7966	10.8878	58.0196	28.1374	36.8551	28.6661	47.1759	28.2403	31.1776	23.3403	44.9921	46.2892	74.252	29.2076	60.8794	46.6712	99.9304	31.437	63.894	25.8997	75.4351	22.752	111.429	31.2564	70.4552
PTETEGNP28396	PTETEGNP31262	1.16605	7.82593	0.997803	9.43522	3.552	8.15246	4.7484	6.83222	2.43914	8.4302	2.6757	6.66846	2.41615	10.5133	2.76332	9.95431	0.450352	10.0952	4.26411	10.4644	1.88206	23.2232	1.45976	14.5822	1.97496	9.63467
PTETEGNP28397	PTETEGNP31260	3.35437	2.26516	3.52366	2.26942	3.80047	3.40245	3.93284	3.4568	4.74437	3.47489	4.98075	3.84198	6.01441	4.32796	5.67526	5.25043	2.84527	3.47841	2.79898	5.04772	3.93707	5.69788	4.39254	5.48461	2.66543	4.16146
PTETEGNP28398	PTETEGNP31259	0.48658	0.787459	0.412047	1.45912	1.04581	3.21826	0.481041	5.71943	1.40115	3.59491	0.785661	3.50624	0.799946	1.14136	0.488303	3.59778	1.68178	1.52037	1.55487	4.74331	0.97203	6.73008	1.4306	8.54373	0.70081	3.42773
PTETEGNP28399	PTETEGNP31258	781.63	872.345	706.758	1030.27	605.241	462.476	557.16	525.705	580.398	447.148	519.022	494.939	616.597	433.8	483.127	421.158	652.561	413.209	597.164	418.462	632.258	455.923	629.253	491.6	633.653	574.088
PTETEGNP28400	PTETEGNP31257	0.488279	1.62652	0.373325	1.98976	1.58697	1.74896	1.4062	1.82092	1.5808	1.99114	0.825125	1.64916	1.75792	1.96345	1.19017	2.54569	0.825768	2.90007	1.1349	2.26834	0.848495	2.89993	0.998876	2.59058	1.20925	2.30704
PTETEGNP28401	PTETEGNP31255	22.8246	25.2143	22.8482	24.7328	22.5476	26.5057	19.9606	26.9924	41.7867	41.1707	35.1184	42.7233	38.5667	52.7957	40.0973	60.2945	39.243	68.3978	43.279	79.5603	40.419	72.1752	34.0835	67.9941	36.8775	71.6795
PTETEGNP28402	PTETEGNP31254	17.3906	4.08438	12.0721	2.87743	48.0125	11.495	48.0474	11.7907	33.8835	6.89592	36.5767	7.56468	33.8991	6.04586	32.2333	6.05918	6.44381	1.44114	5.94667	1.24642	9.33783	2.4462	8.57302	2.23658	9.34781	2.09822
PTETEGNP28403	PTETEGNP31253	234.181	349.832	225.642	336.21	246.588	317.927	363.995	424.886	249.745	341.042	399.291	484.109	234.675	386.35	300.602	356.627	207.449	317.462	261.815	317.915	253.501	298.998	419.956	444.502	364.56	404.051
PTETEGNP28406	PTETEGNP31249	3.48366	0.0838228	5.05757	0.289134	76.5382	5.18455	68.3999	5.88133	54.3887	4.18534	35.2102	5.71812	18.7834	0.699552	17.1683	1.37195	8.31669	0.260338	4.79712	0.562463	8.28298	0.286652	5.76809	0.278635	5.6518	0.367164
PTETEGNP28408	PTETEGNP31245	4.27707	1.0368	4.17001	1.02214	8.96959	2.01108	7.86422	1.87608	14.0412	3.67028	10.9353	2.66581	12.1244	4.45805	9.80673	3.66226	13.6721	3.46087	12.2492	1.72089	7.30368	1.11848	4.93322	0.753843	9.26896	1.44869
PTETEGNP28409	PTETEGNP31243	35.2	42.8449	42.6155	39.8202	49.1899	28.7293	54.1615	24.506	50.792	26.45	50.9132	24.6328	72.0833	26.3547	77.5587	24.424	86.3614	29.3877	80.7101	28.5816	87.953	28.9258	101.632	26.8005	104.306	22.4765
PTETEGNP28410	PTETEGNP31242	12.4041	3.26896	10.0622	3.0962	49.1169	12.9085	35.0685	11.501	52.1762	12.8041	50.169	14.2658	7.6151	3.35556	9.15344	6.09514	12.155	5.5263	8.47438	8.05815	12.8226	12.2089	12.1726	11.4238	13.3735	6.84609
PTETEGNP28411	PTETEGNP31241	229.439	191.888	214.652	177.633	132.135	228.899	116.053	154.818	139.905	205.212	108.046	150.001	104.487	141.693	82.9156	128.071	102.405	106.46	85.9475	111.255	88.2822	70.1364	64.5396	45.2439	81.3832	85.9133
PTETEGNP28413	PTETEGNP31240	0.420953	45.1864	0.325375	45.3234	2.52424	30.5219	1.30352	34.5059	1.66374	28.4878	1.48515	32.9717	1.06232	14.9873	0.867252	29.8602	0.109503	19.8402	0.962017	20.4336	0.880296	22.2201	1.04385	24.6267	0.720971	23.1268
PTETEGNP28414	PTETEGNP31239	164.918	157.204	154.805	161.971	115.61	125.388	108.046	114.407	102.583	109.012	93.3243	105.348	96.45	113.481	103.326	117.599	109.597	120.64	129.944	179.178	129.355	144.04	112.161	123.52	122.184	148.9
PTETEGNP28416	PTETEGNP31235	2.03066	17.576	3.8247	19.6978	4.50938	21.582	3.21204	20.1993	3.74469	22.9806	5.16558	21.9941	4.69439	20.1584	2.6242	25.4639	4.17173	25.9381	3.66137	32.4137	4.05394	28.4229	3.64833	27.2384	2.45377	24.0143
PTETEGNP28418	PTETEGNP31233	0.307492	1.5573	0.336259	1.3221	1.12324	2.41672	0.8561	2.52852	1.57273	2.80603	1.09138	2.40999	1.82169	3.53958	1.51078	2.66327	2.07482	3.90191	1.39025	2.80243	1.00701	2.28094	1.36728	1.80266	1.40633	2.41698
PTETEGNP28419	PTETEGNP31232	28.8754	34.9612	26.6896	34.5281	14.9267	21.0285	16.3362	22.2537	10.3645	16.8325	11.2601	21.151	11.3936	21.2073	13.313	26.9286	13.1876	19.022	14.0062	28.4868	27.6371	35.4303	27.1189	33.6533	17.5299	26.0601
PTETEGNP28420	PTETEGNP31231	1.81684	3.73756	2.57402	4.84237	5.514	11.4218	5.58556	12.6613	7.28551	17.9895	7.94092	20.3645	10.0273	19.8333	7.96274	22.0501	12.2907	25.875	7.19383	21.0316	4.88271	16.3117	5.79274	17.7152	7.53305	19.4199
PTETEGNP28425	PTETEGNP31229	1.10983	1.08655	1.16773	1.11355	1.12996	1.99209	0.652925	2.04577	1.03944	3.48604	1.09126	1.74428	1.08025	2.92922	1.02996	2.24497	1.05867	3.34913	0.936313	2.50362	0.966585	4.37072	0.501518	3.39972	0.494142	1.94169
PTETEGNP28426	PTETEGNP31227	3.01927	48.1855	2.56139	33.5728	5.51876	23.6204	5.70036	22.6176	3.67556	23.3588	3.55008	20.2891	2.84256	23.3562	4.1789	18.8011	1.86812	23.6134	1.99858	21.4988	2.4825	18.0596	1.78628	15.1726	2.1547	20.4343
PTETEGNP28427	PTETEGNP31224	4.50243	114.729	1.54697	89.5462	11.1569	81.3271	10.6471	70.2485	13.1846	108.999	11.343	81.6085	12.6311	83.905	17.382	88.8475	16.5071	87.8972	17.0616	80.8568	22.3192	118.46	14.3522	92.436	8.33125	79.3625
PTETEGNP28430	PTETEGNP31223	3.44708	4.79047	2.72728	3.78995	2.65747	4.70359	2.72124	5.43472	3.60738	6.42748	4.53287	7.57004	2.24636	5.01257	2.93502	7.60683	1.79761	3.84295	1.95358	6.54936	2.82355	8.8224	2.0183	8.39322	2.28921	8.90813
PTETEGNP28431	PTETEGNP31222	0.386861	17.8482	0.630695	14.4043	0.826682	25.2481	0.902347	23.0793	0.652361	23.6478	0.818944	20.6206	0.764376	29.4132	0.775736	25.8836	0.537768	33.4063	0.646086	27.1618	0.75876	35.7784	0.420697	27.7954	0.445213	25.7466
PTETEGNP28432	PTETEGNP31220	22.4349	18.8988	21.0805	15.2467	10.3134	7.18569	10.1374	7.84222	4.52284	5.27955	4.00801	4.8734	4.77456	4.74857	5.48839	6.69816	4.69461	4.52245	4.40525	4.74919	20.1293	18.6564	16.6109	14.5606	3.5347	4.63794
PTETEGNP28433	PTETEGNP31219	20.0841	18.9961	14.8923	12.481	8.73182	15.3489	8.42733	15.136	15.7225	18.7443	16.5783	18.7429	8.72746	16.4451	9.45688	16.6565	6.03539	8.81292	7.40071	10.5154	9.40427	12.3163	9.88155	10.5657	9.48538	13.1706
PTETEGNP28435	PTETEGNP31218	27.9232	44.825	22.3509	32.7355	30.8606	58.568	24.9366	48.795	26.4653	62.376	23.5789	45.4424	11.7218	25.5969	14.6996	25.1664	1.30541	1.43121	1.6038	1.48349	1.92135	3.35254	1.63249	2.6274	1.17579	1.43122
PTETEGNP28437	PTETEGNP31217	0.105171	3.88436	0.358539	7.47451	0.504822	3.10068	0	4.91922	0.602166	2.97169	0.510262	8.36473	1.04277	3.38195	0.567692	11.4	0.162219	3.27749	1.37035	7.4544	0.839233	1.82896	0.527524	5.19559	0.760712	11.8332
PTETEGNP28438	PTETEGNP31216	34.1621	68.4863	41.2744	107.316	43.229	87.3437	37.9076	96.5009	27.4939	69.4116	31.3865	90.3032	23.4814	44.6007	29.9508	82.6289	19.2556	40.0187	34.5568	83.4545	16.9842	42.4801	16.3432	57.9814	20.1832	68.8131
PTETEGNP28439	PTETEGNP31215	2.15003	0.805759	1.64196	0.81349	1.55223	2.19351	1.56805	1.84224	1.23306	2.34544	1.39447	2.25685	2.5101	2.72006	1.69334	1.95853	1.10862	1.32993	1.03627	1.34736	1.8208	1.52783	1.58325	1.79598	1.23793	1.27665
PTETEGNP28441	PTETEGNP31213	0.819041	3.94872	2.33022	3.72345	3.24535	9.65245	1.62219	7.77602	2.8092	11.9687	1.98677	8.68568	2.53997	12.5686	1.93633	7.28312	3.79097	22.1734	2.78868	8.48803	2.33305	15.9001	0.855414	10.2223	1.63161	13.6834
PTETEGNP28442	PTETEGNP31212	0	0.190193	0.219599	0.147601	0.184003	0.92761	0.166968	0.926101	0.354031	1.71412	0.512212	1.34305	0.743531	0.856703	0.692807	0.785868	0.983409	0.594967	1.0901	1.09844	0.717136	1.15716	0.414155	0.417816	0.924627	0.65264
PTETEGNP28444	PTETEGNP31210	2.66911	0.222191	3.41147	0.269928	29.4622	9.88709	39.8923	9.80727	17.1051	4.34833	19.8985	3.9926	15.4517	1.47941	22.5744	1.93398	3.35188	1.02443	3.41502	0.684837	6.52756	0.492881	9.67714	0.417365	4.16383	0.672134
PTETEGNP28445	PTETEGNP31209	3.08704	3.39062	2.44561	2.18649	3.52984	5.4605	2.36719	5.28812	4.57405	7.3123	2.98457	5.656	2.98419	5.92017	3.33946	5.26055	4.01786	5.54853	3.74627	3.80399	4.6959	4.32236	3.19074	3.10822	4.31652	3.85223
PTETEGNP28447	PTETEGNP31208	0.142118	0.242283	0.0282928	0.260369	0.401594	0.338189	0.316631	0.356236	0.486209	0.718842	0.3881	0.516043	0.12338	0.588724	0.199689	0.476478	0.225809	0.346389	0.322391	0.479197	0.515643	0.333102	0.382582	0.50889	0.281161	0.359462
PTETEGNP28448	PTETEGNP31207	0.794238	1.73463	0.737036	1.59696	0.810488	2.62357	0.652884	1.66918	1.22478	3.82954	0.959963	2.97887	1.02312	2.7016	1.61306	2.41107	2.66712	1.51338	2.01805	1.26384	1.43842	2.6426	0.984989	1.6761	1.71876	1.08762
PTETEGNP28449	PTETEGNP31206	31.1387	0.183464	26.4967	0.110336	27.5221	1.34113	24.8704	1.17556	20.124	1.35572	18.3664	1.13938	16.0619	1.3754	13.8266	1.29556	14.366	0.878216	15.0117	0.677677	15.6935	0.871879	11.5414	0.778627	13.3053	0.681725
PTETEGNP28451	PTETEGNP31203	0.12895	0.396657	0.114878	0.54426	0.191981	0.363767	0	0.488953	0.180176	0.715926	0.263849	0.499553	0.278205	1.05453	0.36088	0.64097	0.306285	1.01532	0.314292	0.63406	0.258314	0.978143	0.57548	0.69257	0.191066	0.587897
PTETEGNP28452	PTETEGNP31202	7.05245	0.62864	5.79444	0.881522	5.11283	1.40687	6.13581	1.10148	9.96878	1.28081	8.25122	0.994737	6.76119	1.62073	8.09826	1.52441	2.29735	1.13752	3.2208	1.34597	3.45706	0.968866	3.25514	1.08421	3.81531	1.19047
PTETEGNP28453	PTETEGNP31201	16.1479	16.8972	19.1558	18.7746	6.86081	7.6288	8.48441	9.71085	5.14816	7.07539	5.8562	7.11876	5.54821	7.11748	5.66396	7.28169	6.19369	7.50508	7.32299	6.91104	5.63656	7.4253	6.64153	6.4903	5.99145	5.1477
PTETEGNP28454	PTETEGNP31200	7.6949	0.407362	7.82799	0.304827	17.2897	1.08829	16.9538	0.883937	16.3533	1.56705	13.8232	1.49981	27.2899	1.89114	14.9675	1.79081	21.6669	2.29632	7.49966	1.65861	10.7213	2.45797	8.68165	1.98976	9.6783	2.60212
PTETEGNP28455	PTETEGNP31199	19.7822	6.48508	15.2169	5.92736	22.3097	4.6609	19.1446	5.7246	21.52	6.0172	22.1622	5.3358	18.2321	4.26753	22.1005	6.33682	16.4759	4.80802	17.3668	5.75306	18.8442	4.61577	15.7643	4.27687	16.0043	4.95375
PTETEGNP28456	PTETEGNP31197	3.10391	2.33884	2.93515	2.62699	2.5124	3.1508	1.93263	3.04504	2.60006	3.01847	2.20029	3.09496	2.72659	3.25533	2.9771	4.08832	2.92424	3.47532	3.74	3.92917	4.32262	4.40244	3.58896	4.12893	2.48724	5.74282
PTETEGNP28458	PTETEGNP31196	249.216	75.303	188.63	57.8344	127.186	35.1908	111.2	31.4371	63.761	35.1439	50.977	26.818	379.657	110.588	343.176	86.4996	402.578	105.53	323.935	75.1582	60.3412	17.2321	45.6052	15.8821	57.3383	8.63822
PTETEGNP28460	PTETEGNP31195	3.29751	2.41366	3.09628	1.69827	5.34356	3.89635	5.14683	3.53619	7.65214	6.38124	6.9681	5.43278	7.95967	4.2943	7.04551	5.31411	0.175021	0.304918	0.457761	0.0477939	0.420049	0.153716	0.206519	0	0.13603	0.113777
PTETEGNP28464	PTETEGNP31192	9.29854	17.9039	7.92022	16.3102	11.3884	13.6349	10.3829	12.8345	10.7016	16.6852	10.898	13.8963	9.76845	16.8575	11.2045	15.3676	10.0655	18.7147	11.186	11.7679	10.4104	20.7299	8.68626	16.1758	6.32081	12.695
PTETEGNP28466	PTETEGNP31191	104.173	36.6657	102.076	33.6631	113.523	51.8638	102.071	61.551	77.8734	41.9102	74.7738	46.6573	57.8334	32.5537	55.4884	38.4134	56.0645	31.0746	69.2503	31.3977	48.7356	24.7452	45.9222	28.1067	59.1188	40.2884
PTETEGNP28468	PTETEGNP31188	0.421052	0.0941748	0.379101	0.0633318	0.58627	0.270951	0.578556	0.210454	0.625574	0.278688	0.691485	0.28641	0.729305	0.227291	0.612274	0.252414	0.852803	0.279349	0.647807	0.165689	0.947035	0.280373	0.73375	0.250732	0.678616	0.311548
PTETEGNP28477	PTETEGNP31186	153.156	118.488	124.044	83.3638	73.1065	46.5563	69.0333	51.6291	68.6064	36.6108	71.242	37.4734	61.1835	41.8616	65.4245	40.576	56.6725	62.8147	57.1537	43.4148	55.2458	46.1976	55.1712	49.3281	59.8128	56.0988
PTETEGNP28478	PTETEGNP31185	328.408	246.205	365.758	324.051	313.324	216.131	264.863	193.298	256.215	204.362	236.294	197.206	193.569	161.693	244.648	224.69	164.782	168.478	331.011	280.869	287.544	240.593	235.307	199.245	262.493	217.779
PTETEGNP28479	PTETEGNP31184	56.1246	7.54656	52.653	6.29721	28.8634	2.43016	33.3982	2.72773	24.5087	4.23788	27.4978	4.12538	34.9895	5.62333	32.0532	4.53525	40.6126	4.86792	33.7901	4.41952	33.2779	2.99626	37.4777	2.66757	52.4175	6.15848
PTETEGNP28481	PTETEGNP31183	25.2904	9.38112	19.2948	7.3936	15.1712	10.8993	14.6195	8.00002	12.1477	10.2728	8.57485	8.7609	11.0303	10.9871	11.6134	7.14941	11.3993	12.425	14.8351	10.5146	24.5714	11.2142	17.3394	7.82403	9.41667	9.83956
PTETEGNP28483	PTETEGNP31182	11.2913	39.273	10.8356	37.7711	10.4662	52.2336	6.19315	41.9111	7.78094	49.7837	5.72685	41.0361	5.01269	50.1767	8.36641	40.0386	6.86541	77.6785	9.85151	41.66	9.9494	64.2247	7.25558	47.2782	5.6629	16.971
PTETEGNP28484	PTETEGNP31181	14.7047	3.67059	14.6947	4.53574	16.6588	4.78448	13.7824	4.8913	22.0152	6.13484	16.2885	4.02384	63.6149	18.4589	21.97	5.8519	87.8548	19.8192	19.8311	5.33703	28.9562	4.81725	24.429	6.14466	22.8285	4.56603
PTETEGNP28485	PTETEGNP31179	85.8779	69.4659	108.788	51.6447	126.99	84.7861	158.448	89.7005	133.135	99.0212	169.719	102.45	119.664	82.4033	168.347	93.4817	133.896	84.5514	191.53	108.694	118.73	93.9897	157.112	87.5782	161.777	94.7956
PTETEGNP28486	PTETEGNP31178	1.54286	1.17605	1.62017	1.15831	4.21698	1.63404	5.01788	2.09986	5.99829	3.09128	5.40551	3.21593	2.88455	1.97581	3.83657	1.8802	3.68569	1.82056	3.33052	1.48668	2.15609	1.29473	2.34527	1.08663	2.77668	1.32452
PTETEGNP28487	PTETEGNP31177	6.94885	20.0097	6.11854	16.5012	5.23942	14.2069	4.53808	12.268	5.83436	9.58001	4.62979	8.81283	6.00125	8.85147	5.92209	9.1738	5.67593	10.7779	7.68831	7.90904	8.43334	16.6346	7.25049	11.6004	8.78828	7.78839
PTETEGNP28488	PTETEGNP31175	4.9313	0.080297	3.97664	0.0638135	8.44589	0.079944	7.26732	0.250342	11.2957	0.11951	8.56285	0.219201	9.43967	0.0463734	8.08611	0.337972	1.29955	0	0.909853	0	1.17753	0.091971	0.662596	0	0.80678	0.0396944
PTETEGNP28489	PTETEGNP31171	7.5236	6.57191	7.77636	8.18701	17.5619	13.7288	16.2164	15.0918	14.7616	17.9781	13.8447	15.6016	19.3215	20.0929	14.2689	17.0016	24.0103	15.2208	19.8022	12.3024	24.086	14.5177	16.7486	12.1483	14.1581	8.09199
PTETEGNP28490	PTETEGNP31169	3.3	8.87142	2.4014	8.98144	5.87067	13.98	5.90947	12.2896	6.90598	15.1175	7.1719	15.6396	8.61672	16.5304	8.31143	18.4589	9.61018	15.9934	9.98813	18.3581	14.9192	22.0608	13.1133	20.6299	13.5386	19.7572
PTETEGNP28493	PTETEGNP31166	23.2099	103.655	20.3016	96.7741	22.7872	79.7343	19.1491	71.7095	20.2513	70.6009	18.4274	61.6154	21.5859	75.015	21.889	55.8194	23.9921	71.794	21.8314	44.1328	18.356	46.3821	15.8366	44.5635	20.4299	50.2514
PTETEGNP28495	PTETEGNP31165	1.44165	2.34276	1.39324	1.43792	2.33306	1.94983	2.30771	1.76616	1.93282	2.48098	1.97246	2.08276	1.95874	2.27786	2.13936	2.34196	2.24571	2.52036	2.10019	2.18435	2.65308	2.35764	2.17933	1.76927	2.22243	2.49725
PTETEGNP28496	PTETEGNP31164	0	0.176956	0	0.787791	0.33535	0.838376	0.463259	1.15815	0	1.47047	1.9977	0.856157	0	1.43756	1.16605	1.39926	0	1.08132	0.899911	0.539947	0.408805	1.83962	0.302609	0	0.250913	1.50548
PTETEGNP28497	PTETEGNP31163	6.26148	2.42175	6.93557	3.05744	14.608	5.98503	9.3636	3.21168	15.9015	7.2433	7.77537	6.44892	13.6613	12.5687	5.80282	4.62839	14.0586	8.58071	11.0436	8.59297	9.90037	7.1136	4.65121	4.61609	4.68379	6.02722
PTETEGNP28498	PTETEGNP31162	6.97068	13.9245	6.28945	12.4929	6.42637	10.7276	5.68004	8.56936	11.2097	20.2777	6.79627	13.145	7.81258	12.6956	5.77917	9.22005	8.61475	7.43118	5.73973	7.20015	7.43582	9.53989	5.33465	7.45211	4.6615	6.87328
PTETEGNP28499	PTETEGNP31160	11.1002	3.85445	9.63667	3.32555	44.188	29.8147	33.4418	21.1827	63.8331	54.6585	46.0019	39.9284	3.82367	1.16553	3.96985	1.89627	2.99917	0.230262	4.5781	1.09763	8.27512	0.724732	4.91208	0.718979	8.09445	0.864769
PTETEGNP28501	PTETEGNP31159	3.39442	1.13954	2.60101	0.95575	4.98581	1.84738	4.49143	1.54979	5.08291	2.81412	3.31469	1.80587	4.93561	2.12742	3.86691	2.11301	6.52666	1.87447	3.75271	1.54049	7.91048	3.44002	5.22823	2.72318	3.05753	1.26909
PTETEGNP28502	PTETEGNP31158	3.13504	8.58685	2.1853	5.20068	2.6571	5.29724	2.29463	4.51172	3.88676	8.54887	3.63934	8.35412	3.12355	6.69702	2.87441	5.95433	3.00189	4.64728	2.75612	4.23089	2.89749	5.3764	2.42652	4.6946	3.74884	4.98187
PTETEGNP28503	PTETEGNP31156	110.893	109.323	109.152	105.262	70.019	64.4604	58.3151	58.3951	56.4595	63.2254	48.8818	53.3486	47.1022	62.2995	45.1991	57.701	54.1326	81.4403	60.8361	60.6178	51.0525	55.0086	35.5737	47.4161	47.4431	60.4937
PTETEGNP28507	PTETEGNP31155	0.0515028	6.00117	0.0604189	4.37743	0.151712	2.1343	0.0685549	1.72374	0.0578526	2.50377	0.0841009	1.65234	0.0877169	2.31977	0	2.16374	0.242803	2.12291	0.424891	2.33536	0.470642	3.35148	0.0844281	2.06075	0	2.15749
PTETEGNP28508	PTETEGNP31154	4.32325	16.0304	3.49995	12.9393	3.11174	5.16043	2.42111	5.15482	3.28959	6.05978	2.59005	5.47965	4.99024	6.94947	3.31095	7.12147	5.80988	6.84174	3.70091	6.54996	4.23733	9.22722	2.96662	7.2496	3.36	5.66482
PTETEGNP28509	PTETEGNP31153	1.44053	0	1.07021	0	1.6997	0.0988263	1.86782	0.420017	1.67899	0.354605	1.46656	0.162337	1.32812	0	2.0873	0.140232	1.3535	0.315115	2.30326	0.378585	1.97603	0.240302	1.23262	0.0862686	1.42538	0.148126
PTETEGNP28513	PTETEGNP31151	46.1978	49.412	34.8822	64.8647	54.2005	45.1499	47.9759	64.1553	59.5268	54.9168	55.9531	69.8741	70.786	47.3181	66.0791	67.7537	69.4301	42.1697	68.3943	54.3984	71.2449	48.5377	61.8763	60.7658	120.023	69.407
PTETEGNP28514	PTETEGNP31150	24.4307	27.3672	21.1932	36.2055	8.72131	13.7938	10.0202	15.7334	1.56274	3.566	2.03157	5.35794	1.10729	5.96569	2.76742	9.18888	0.606205	3.87778	3.49468	9.08151	16.6425	22.8046	17.3306	30.04	2.87331	7.47603
PTETEGNP28515	PTETEGNP31148	226.042	185.114	155.93	158.237	183.935	232.816	147.392	202.605	153.816	222.999	121.578	172.903	119.026	216.197	131.203	225.108	130.333	254.629	144.847	302.409	285.361	451.728	225.904	380.441	174.7	287.894
PTETEGNP28516	PTETEGNP31147	2.30124	2.30571	1.69444	1.28676	2.61919	1.99796	2.28524	1.9115	4.22959	3.17858	3.48195	3.29374	3.42371	2.33899	2.55582	3.27461	3.05419	1.3757	1.95987	2.28163	3.44688	4.3429	2.0522	3.10844	2.2942	2.63035
PTETEGNP28517	PTETEGNP31146	2.60913	2.075	2.55405	1.95656	4.01411	1.93448	3.37218	1.73221	5.48766	3.52353	4.9182	2.4426	4.76578	2.35009	4.37696	2.42417	5.32702	2.04941	3.59615	2.7283	5.67762	3.66006	4.97209	2.6268	4.14814	1.96613
